page_url,revenue_millions,industry,year_founded,employees
https://www.inc.com/profile/intlx-solutions,3.1,Telecommunications,2015,12
https://www.inc.com/profile/seal-software,24.4,Software,2010,278
https://www.inc.com/profile/integrity-express-logistics,411.9,Logistics & Transportation,2007,NA
https://www.inc.com/profile/mission-field,2.6,Business Products & Services,2012,4
https://www.inc.com/profile/cambay-consulting,14.3,Software,2012,113
https://www.inc.com/profile/sourcetoad,2.9,Software,2008,18
https://www.inc.com/profile/corlife,6,Health,2011,11
https://www.inc.com/profile/passio-technologies,3.4,Software,2010,10
https://www.inc.com/profile/silverback-strategies,11.2,Advertising & Marketing,2007,35
https://www.inc.com/profile/nextgen-federal-systems,15,IT System Development,2012,140
https://www.inc.com/profile/tripleseat,7.5,Software,2008,68
https://www.inc.com/profile/sonatype,40.7,Software,2008,250
https://www.inc.com/profile/itechart-group,49,Software,2002,NA
https://www.inc.com/profile/flexton,21.4,Software,2007,84
https://www.inc.com/profile/xtenfer-consulting,5.7,Business Products & Services,2002,141
https://www.inc.com/profile/tenfold,3.9,Advertising & Marketing,2014,15
https://www.inc.com/profile/avant-healthcare-professionals,77,Health,2003,173
https://www.inc.com/profile/need-supply-co,36.3,Retail,1996,130
https://www.inc.com/profile/grow-op-farms,33.3,Consumer Products & Services,2014,420
https://www.inc.com/profile/advent-health-partners,8.3,Health,2010,75
https://www.inc.com/profile/copasat,19.7,Government Services,2014,12
https://www.inc.com/profile/reservationscom,50.9,Travel & Hospitality,2014,NA
https://www.inc.com/profile/global-lending-services,238.2,Financial Services,2011,559
https://www.inc.com/profile/broad-sky-networks,6.6,Telecommunications,2003,18
https://www.inc.com/profile/sawtst,35.5,Government Services,2006,238
https://www.inc.com/profile/open-lending,52.4,Financial Services,2000,67
https://www.inc.com/profile/wilson-shaw-information-technology,3.6,IT Management,2011,31
https://www.inc.com/profile/brand-bureau,9.7,Advertising & Marketing,2015,37
https://www.inc.com/profile/travlucom-dhd-hospetality-services,7.5,Travel & Hospitality,2013,35
https://www.inc.com/profile/ivy-lane,24.7,Retail,2012,284
https://www.inc.com/profile/klymit,19.1,Consumer Products & Services,2007,33
https://www.inc.com/profile/american-hartford-gold-group,34.7,Financial Services,2015,40
https://www.inc.com/profile/poseidon-systems,3.6,Business Products & Services,2010,14
https://www.inc.com/profile/lemonlight,3.3,Media,2014,NA
https://www.inc.com/profile/zentra,22.9,Retail,2012,14
https://www.inc.com/profile/tresata,18.4,Software,2011,28
https://www.inc.com/profile/70e-solutions,10.1,Construction,2005,20
https://www.inc.com/profile/national-coatings,28.1,Construction,1996,275
https://www.inc.com/profile/one-source-companies,2.4,Real Estate,2013,NA
https://www.inc.com/profile/reliable-relamping,36.4,Business Products & Services,1996,120
https://www.inc.com/profile/k3-solutions,3.1,IT System Development,2006,31
https://www.inc.com/profile/trendsformers,3.7,Consumer Products & Services,2009,5
https://www.inc.com/profile/accountfully,2.3,Financial Services,2012,23
https://www.inc.com/profile/worth-clark-realty,17.2,Real Estate,2009,8
https://www.inc.com/profile/piedmont-payment-services,3.7,Financial Services,2008,28
https://www.inc.com/profile/endeavor-schools,79.1,Education,2012,"1,600"
https://www.inc.com/profile/science-and-medicine-group,12.7,Media,1994,88
https://www.inc.com/profile/gigsalad,14.4,Consumer Products & Services,2007,26
https://www.inc.com/profile/turo,92.1,Travel & Hospitality,2010,271
https://www.inc.com/profile/golden-gate-bpo-solutions,22.7,Business Products & Services,2006,NA
https://www.inc.com/profile/beyond-codes,6.5,Advertising & Marketing,2008,382
https://www.inc.com/profile/greg-norman-associates,9.3,Construction,2004,60
https://www.inc.com/profile/freedom-healthcare-staffing,20,Health,2005,822
https://www.inc.com/profile/priority-title-escrow,7.1,Real Estate,2005,82
https://www.inc.com/profile/spice-jungle,8.9,Food & Beverage,2005,24
https://www.inc.com/profile/discoverorg,NA,"Vancouver, WA ",474,NA
https://www.inc.com/profile/firebird-analytical-solutions-and-technologies,8.9,Government Services,2011,56
https://www.inc.com/profile/windy-city-equipment-wce,7.2,Business Products & Services,2003,36
https://www.inc.com/profile/acertus,170.7,Logistics & Transportation,2010,620
https://www.inc.com/profile/electrostar-electronics-recovery-solutions,2.5,Business Products & Services,2010,20
https://www.inc.com/profile/technical-assurance,44.6,Business Products & Services,1993,59
https://www.inc.com/profile/neo-prism-solutions,12.6,IT System Development,2011,125
https://www.inc.com/profile/impact-branding-design,6.8,Advertising & Marketing,2009,60
https://www.inc.com/profile/alpha-structural,21.5,Construction,1993,134
https://www.inc.com/profile/gulf-coast-crating,11.1,Business Products & Services,2013,114
https://www.inc.com/profile/petra-coach,5.1,Business Products & Services,2011,23
https://www.inc.com/profile/studio-iii-marketing,6.8,Advertising & Marketing,2012,52
https://www.inc.com/profile/fusion-medical-staffing,215.1,Health,2009,241
https://www.inc.com/profile/trinity-packaging-supply,27.2,Logistics & Transportation,2010,23
https://www.inc.com/profile/scotto,2.4,Financial Services,2014,16
https://www.inc.com/profile/equiscript,8.5,Health,2009,81
https://www.inc.com/profile/argus-merchant-services,5.8,Financial Services,2014,NA
https://www.inc.com/profile/creative-systems-and-consulting,30.1,Government Services,2010,105
https://www.inc.com/profile/picore-international,24.8,Security,2002,400
https://www.inc.com/profile/pierce-education-properties,78.6,Real Estate,1995,443
https://www.inc.com/profile/pirs-capital,11.9,Financial Services,2012,12
https://www.inc.com/profile/ftk-constructions-services,75.8,Construction,2001,48
https://www.inc.com/profile/nelson-worldwide,226.1,Construction,1977,"1,100"
https://www.inc.com/profile/tilson-technology-management,71.4,Telecommunications,1996,481
https://www.inc.com/profile/new-signature,52.5,IT Management,2003,350
https://www.inc.com/profile/skyhop-global,13.4,Logistics & Transportation,2014,400
https://www.inc.com/profile/sage-millimeter,14.1,Engineering,2011,64
https://www.inc.com/profile/vitality-bowls-enterprise,23.3,Food & Beverage,2011,721
https://www.inc.com/profile/keller-williams-legacy,22.3,Real Estate,2014,420
https://www.inc.com/profile/it-works-recruitment,14.2,Business Products & Services,2013,35
https://www.inc.com/profile/cardiva-medical,21.4,Health,2002,84
https://www.inc.com/profile/three-ts-properties,2.4,Real Estate,2013,14
https://www.inc.com/profile/tier4-advisors,2.6,IT Management,2013,19
https://www.inc.com/profile/sobe-promos,7.1,Advertising & Marketing,2011,17
https://www.inc.com/profile/cosolutions,15.9,IT Management,1998,150
https://www.inc.com/profile/strait,7.3,Financial Services,2006,50
https://www.inc.com/profile/the-ceres-group,6.5,Human Resources,2013,NA
https://www.inc.com/profile/bolton-remote,5,Business Products & Services,2013,235
https://www.inc.com/profile/noblecom,368.6,Government Services,2003,224
https://www.inc.com/profile/source-ortho,9.4,Retail,2012,12
https://www.inc.com/profile/halo-maritime-defense-systems,8.4,Security,2008,14
https://www.inc.com/profile/netimpact-strategies,36.6,Government Services,2009,178
https://www.inc.com/profile/dave-burgess-consulting,5,Education,2012,6
https://www.inc.com/profile/red-oak-compliance-solutions-holdings,3.3,Software,2010,15
https://www.inc.com/profile/polaris-logistics-group,14.5,Logistics & Transportation,2013,20
https://www.inc.com/profile/erp-advisors-group,2.5,Business Products & Services,2010,8
https://www.inc.com/profile/go-fish-digital,5.7,Advertising & Marketing,2005,40
https://www.inc.com/profile/whoice-usa,27,Construction,2013,85
https://www.inc.com/profile/3b-medical,12.5,Health,2011,30
https://www.inc.com/profile/semihandmade,12.6,Consumer Products & Services,2012,73
https://www.inc.com/profile/venza,3.8,Security,2008,25
https://www.inc.com/profile/affinity-dental-management,25,Health,1999,160
https://www.inc.com/profile/altaworx,7.7,Telecommunications,2001,19
https://www.inc.com/profile/spear-physical-therapy,35.5,Health,1999,295
https://www.inc.com/profile/bioluz-led,3.7,Consumer Products & Services,2013,5
https://www.inc.com/profile/saltwater-collective,9.1,Advertising & Marketing,2009,33
https://www.inc.com/profile/baldwin-risk-partners,79.8,Insurance,2011,470
https://www.inc.com/profile/lightbeam-health,21,Health,2012,111
https://www.inc.com/profile/filescom,4.5,Software,2008,14
https://www.inc.com/profile/silvercloud,6.9,Software,2005,54
https://www.inc.com/profile/utility-concierge,5.7,Consumer Products & Services,2009,50
https://www.inc.com/profile/mplt-healthcare,30,Health,2012,65
https://www.inc.com/profile/fab-glass-and-mirror,7.9,Manufacturing,2012,NA
https://www.inc.com/profile/sparkle-in-pink,15.2,Retail,2011,28
https://www.inc.com/profile/katz-capital,8.3,Financial Services,2011,8
https://www.inc.com/profile/spears-consulting-group,2.8,Advertising & Marketing,2008,13
https://www.inc.com/profile/bahfed,44.7,Government Services,2011,15
https://www.inc.com/profile/assisted-living-locators,2.6,Health,2006,8
https://www.inc.com/profile/pneo,3.4,Manufacturing,2008,NA
https://www.inc.com/profile/kopis-mobile,2.7,Government Services,2013,16
https://www.inc.com/profile/the-institute-for-wealth-management,8.2,Financial Services,2003,10
https://www.inc.com/profile/phoenix-financial-services,21.6,Financial Services,2014,165
https://www.inc.com/profile/fortress-credit-professionals,2,Financial Services,2007,23
https://www.inc.com/profile/apex-infinite-solutions,2.1,IT Management,2012,7
https://www.inc.com/profile/traditions-health,47,Health,2009,400
https://www.inc.com/profile/navigate-power,6.2,Energy,2012,15
https://www.inc.com/profile/oscar-orduno,36.6,Construction,2014,170
https://www.inc.com/profile/senior-solutions-home-care,14.1,Health,2010,806
https://www.inc.com/profile/mindgruve,26.5,Advertising & Marketing,2001,65
https://www.inc.com/profile/perfect-snacks,84.1,Food & Beverage,2005,105
https://www.inc.com/profile/orangetheory-fitness,179.6,Health,2009,451
https://www.inc.com/profile/doublemap,9.8,Logistics & Transportation,2011,63
https://www.inc.com/profile/kldiscovery,296.3,IT Management,2005,"1,174"
https://www.inc.com/profile/grapetree-medical-staffing,44.3,Health,1999,"3,543"
https://www.inc.com/profile/innovative-collaboration,5.6,Business Products & Services,2014,15
https://www.inc.com/profile/22nd-century-technologies,166.3,Government Services,1997,"1,638"
https://www.inc.com/profile/healthmark-group,8.9,Health,2006,70
https://www.inc.com/profile/countrywide-realty-partners,2.9,Real Estate,2012,9
https://www.inc.com/profile/longneck-thunderfoot,2.6,Advertising & Marketing,2013,30
https://www.inc.com/profile/hjr-global,10.6,Business Products & Services,2012,412
https://www.inc.com/profile/fuse3-solutions,3,Human Resources,2013,15
https://www.inc.com/profile/jwb-real-estate-capital,92.1,Real Estate,2006,62
https://www.inc.com/profile/kobie-marketing,144.3,Advertising & Marketing,1990,312
https://www.inc.com/profile/plutora,8.1,Software,2011,100
https://www.inc.com/profile/adeptus-solutions,2.4,IT Management,2008,21
https://www.inc.com/profile/bluesnap,50.8,Business Products & Services,2001,150
https://www.inc.com/profile/zero-gravity-marketing,5,Advertising & Marketing,2012,42
https://www.inc.com/profile/base4,11,Engineering,2009,275
https://www.inc.com/profile/onetrust-home-loans,51.8,Financial Services,2013,276
https://www.inc.com/profile/joshs-frogs,6.8,Retail,2004,55
https://www.inc.com/profile/applied-resource-group,4.6,IT Management,2010,38
https://www.inc.com/profile/advance-financial,323.3,Financial Services,1996,"1,097"
https://www.inc.com/profile/executive-placements,2.8,Human Resources,2014,11
https://www.inc.com/profile/credit-repair-cloud,4.2,Software,2013,2
https://www.inc.com/profile/BDI,2.2,Advertising & Marketing,2001,17
https://www.inc.com/profile/infotrust,8.7,Advertising & Marketing,2006,NA
https://www.inc.com/profile/hyperquake,13.6,Advertising & Marketing,1986,NA
https://www.inc.com/profile/tender-loving-empire,4.1,Retail,2007,50
https://www.inc.com/profile/avanti-systems-usa,3.8,Construction,2006,9
https://www.inc.com/profile/vetsource,139.6,Health,2008,297
https://www.inc.com/profile/intelliforce-it-solutions-group,6.4,Government Services,2012,32
https://www.inc.com/profile/geraci-law-firm,10.1,Business Products & Services,2007,50
https://www.inc.com/profile/whistle-sports,32.7,Media,2007,70
https://www.inc.com/profile/mycomputercareer,57.2,Education,2007,450
https://www.inc.com/profile/welltok,83,Health,2009,424
https://www.inc.com/profile/vesta-preferred,3.8,Real Estate,2009,30
https://www.inc.com/profile/userful,5.3,IT Management,2003,61
https://www.inc.com/profile/rootstrap,5.1,Software,2015,76
https://www.inc.com/profile/green-cloud-technologies,22.7,IT Management,2011,NA
https://www.inc.com/profile/bluepeak-technology-solutions,3.9,IT Management,2008,5
https://www.inc.com/profile/tiesta-tea-company,7.6,Food & Beverage,2010,$5.1 million
https://www.inc.com/profile/beneficial-blends-dba-kelapo,16.9,Food & Beverage,2009,40
https://www.inc.com/profile/sunset-healthcare-solutions,43.6,Health,2004,65
https://www.inc.com/profile/agilisium-consulting,13.8,IT System Development,2013,250
https://www.inc.com/profile/spot-freight,201.4,Logistics & Transportation,2009,173
https://www.inc.com/profile/big-block-realty,60.6,Real Estate,2012,17
https://www.inc.com/profile/p2sample,21.7,Advertising & Marketing,2010,NA
https://www.inc.com/profile/crunch-fitness-west-florida-and-atlanta-cr-fitness,34.6,Consumer Products & Services,2012,800
https://www.inc.com/profile/signature-transportation-group,10.6,Travel & Hospitality,2014,27
https://www.inc.com/profile/black-button-distilling,2.9,Food & Beverage,2012,78
https://www.inc.com/profile/opex-technologies,3,IT Management,2004,15
https://www.inc.com/profile/secunetics,11.6,Government Services,2005,39
https://www.inc.com/profile/elevate,4.5,Business Products & Services,2013,53
https://www.inc.com/profile/telarus,119.1,Telecommunications,2002,150
https://www.inc.com/profile/g-fuel,25,Health,2004,38
https://www.inc.com/profile/national-land-realty,12.6,Real Estate,2007,NA
https://www.inc.com/profile/skg,57.7,Business Products & Services,1995,70
https://www.inc.com/profile/health-products-for-you,14.7,Health,2002,NA
https://www.inc.com/profile/facilities-maintenance-management,17.7,Construction,2010,102
https://www.inc.com/profile/banquest-payment-systems,3.7,Financial Services,2011,12
https://www.inc.com/profile/lumber-one-services,35.2,Construction,2008,10
https://www.inc.com/profile/align-technical-resources,3.9,Human Resources,2012,28
https://www.inc.com/profile/caliber-corporate-advisers,2.7,Advertising & Marketing,2010,16
