page_url,revenue_millions,industry,year_founded,employees,website,Revenue,3 Years Growth,Traffic Overview,% Search Traffic,Is Homepage Secure?,id
https://www.inc.com/profile/silverline-home-remodeling,2.2,Construction,2014,5,silverlinebuilder.com,2.2 M,1997%,NA,NA,Secure,205
https://www.inc.com/profile/maxim-zenwise-opco,37.5,Consumer Products & Services,2014,25,zenwisehealth.com,37.5 M,1987%,50000,57.30%,Secure,206
https://www.inc.com/profile/world-housing-solution,5.1,Manufacturing,2011,29,worldhousingsolution.com,5.1 M,1972%,50000,13.36%,Secure,207
https://www.inc.com/profile/city-ventures,113.5,Real Estate,2013,250,city-ventures.com,113.5 M,1968%,50000,54.00%,Not Secure,208
https://www.inc.com/profile/web-presence,3.9,Advertising & Marketing,2014,NA,netreputation.com,3.9 M,1963%,50000,97.50%,Secure,209
https://www.inc.com/profile/energy-earth,22.3,Advertising & Marketing,2011,42,energyearth.com,22.3 M,1953%,NA,26.77%,Secure,210
https://www.inc.com/profile/empowered-electric,3.6,Construction,2015,28,empoweredkc.com,3.6 M,1944%,50000,100.00%,Secure,211
https://www.inc.com/profile/bookkeeper-business-launch,4.4,Education,2015,8,learntobeabookkeeper.com,4.4 M,1940%,NA,8.42%,Secure,212
https://www.inc.com/profile/noom,61.1,Health,2008,"1,246",noom.com/#,61.1 M,1938%,NA,36.29%,Secure,213
https://www.inc.com/profile/zenith-engineers,2.7,Engineering,2009,30,zenithengineers.com,2.7 M,1924%,50000,NA,Not Secure,214
https://www.inc.com/profile/lets-make-a-lead,4.1,Business Products & Services,2014,NA,adopt-a-contractor.com,4.1 M,1919%,50000,21.31%,Not Secure,215
https://www.inc.com/profile/momentum-solar,161.8,Energy,2009,"1,160",momentumsolar.com,161.8 M,1917%,NA,29.65%,Secure,216
https://www.inc.com/profile/radius-networks,31.5,Software,2011,54,radiusnetworks.com,31.5 M,1915%,50000,30.48%,Secure,217
https://www.inc.com/profile/fattmerchant,4.5,Financial Services,2014,75,fattmerchant.com,4.5 M,1915%,NA,17.49%,Secure,218
https://www.inc.com/profile/infinium-group,3.5,Human Resources,2014,8,infiniumhr.com,3.5 M,1905%,50000,NA,Not Secure,219
https://www.inc.com/profile/global-memory-procurement-corporation-dba-memorynet,18.7,Computer Hardware,2000,11,memory.net,18.7 M,1901%,NA,78.89%,Secure,220
https://www.inc.com/profile/factorypure,6.1,Retail,2013,5,factorypure.com,6.1 M,1883%,NA,57.18%,Secure,221
https://www.inc.com/profile/untappd,10,Software,2010,90,untappd.com,10 M,1882%,NA,47.04%,Secure,222
https://www.inc.com/profile/mikmak,2.7,Advertising & Marketing,2015,11,mikmak.tv,2.7 M,1878%,NA,1.58%,Secure,223
https://www.inc.com/profile/fusion-recruiting-labs,7.7,Software,2015,45,fusionrl.com,7.7 M,1852%,50000,55.54%,Secure,224
https://www.inc.com/profile/office-libations,4.5,Food & Beverage,2014,15,officelibations.com,4.5 M,1844%,50000,50.21%,Not Secure,225
https://www.inc.com/profile/broker-online-exchange,8.2,Energy,2013,25,brokeronlinexchange.com,8.2 M,1838%,50000,41.36%,Secure,226
https://www.inc.com/profile/odl-services,6.6,Government Services,2012,15,odlservices.com,6.6 M,1821%,50000,NA,Secure,227
https://www.inc.com/profile/platinum-health,10.7,Health,2014,4,platinumhealthllc.com,10.7 M,1814%,50000,45.25%,Secure,228
https://www.inc.com/profile/avelead,7.2,IT System Development,2014,40,avelead.com,7.2 M,1809%,50000,100.00%,Secure,229
https://www.inc.com/profile/CMG-Midwest,2.6,Construction,2012,5,cmgmidwest.com,2.6 M,1802%,NA,NA,Secure,230
https://www.inc.com/profile/quince-orchard-psychotherapy,2.9,Health,2015,33,qopsych.com,2.9 M,1797%,50000,76.30%,Not Secure,231
https://www.inc.com/profile/redshelf,46.2,Education,2012,79,about.redshelf.com,46.2 M,1797%,50000,19.41%,Secure,232
https://www.inc.com/profile/transamerica-express-logistics,120.5,Logistics & Transportation,2015,22,transamericaexp.com,120.5 M,1796%,50000,100.00%,Secure,233
https://www.inc.com/profile/flipcause,4.7,Software,2012,30,flipcause.com,4.7 M,1792%,NA,4.91%,Secure,234
https://www.inc.com/profile/simply-nuc,12,Computer Hardware,2015,44,simplynuc.com,12 M,1790%,NA,44.34%,Secure,235
https://www.inc.com/profile/virtual-machine-solutions,2.3,IT Management,2014,3,virmach.com,2.3 M,1790%,NA,14.84%,Secure,236
https://www.inc.com/profile/gateway-genomics,4.3,Health,2014,19,gatewaygenomics.org,4.3 M,1786%,50000,NA,Secure,237
https://www.inc.com/profile/strativia,11.1,Government Services,2007,NA,strativia.com,11.1 M,1781%,50000,52.91%,Not Secure,238
https://www.inc.com/profile/clockshark,3.6,Software,2014,25,clockshark.com,3.6 M,1775%,NA,18.01%,Secure,239
https://www.inc.com/profile/trifold,7.3,Manufacturing,2013,6,upcart.com,7.3 M,1766%,50000,33.02%,Secure,240
https://www.inc.com/profile/energy-ogre,6.3,Consumer Products & Services,2013,60,energyogre.com,6.3 M,1763%,NA,40.36%,Secure,241
https://www.inc.com/profile/d-ott-construction,3.3,Construction,2015,5,www.dottconstruction.com,3.3 M,1759%,NA,NA,Not Secure,242
https://www.inc.com/profile/medisuite,2.1,Health,2013,12,medisuite.com,2.1 M,1738%,50000,18.83%,Secure,243
https://www.inc.com/profile/myta-technologies,5.3,Human Resources,2014,40,myta.com,5.3 M,1734%,50000,80.34%,Not Secure,244
https://www.inc.com/profile/deal-partners,26.3,Consumer Products & Services,2012,21,dealpartners.com,26.3 M,1733%,50000,64.45%,Not Secure,245
https://www.inc.com/profile/tier4-group,4.6,Business Products & Services,2010,NA,tier4group.com,4.6 M,1729%,50000,57.12%,Secure,246
https://www.inc.com/profile/ies,13.4,Manufacturing,2014,25,iescombustors.com,13.4 M,1727%,50000,NA,Not Secure,247
https://www.inc.com/profile/resicap,467.4,Real Estate,2010,900,resicap.com,467.4 M,1724%,50000,52.09%,Secure,248
https://www.inc.com/profile/transcend-security-solutions,8.3,Security,2014,NA,transcendsecurity.com,8.3 M,1713%,50000,5.67%,Secure,249
https://www.inc.com/profile/globaltexusa,2.3,Business Products & Services,2015,10,globaltexusa.com,2.3 M,1710%,50000,NA,Secure,250
https://www.inc.com/profile/vespa-group,4.4,IT System Development,2014,59,vespa-group.com,4.4 M,1703%,50000,NA,Secure,251
https://www.inc.com/profile/bridgewater-homes,46.2,Construction,2015,18,bridgewaterhomes.com,46.2 M,1700%,50000,NA,Secure,252
https://www.inc.com/profile/park-financial-group,7.4,Financial Services,2015,35,parkstatebank.com,7.4 M,1699%,50000,22.24%,Secure,253
https://www.inc.com/profile/chronovo,3.7,Insurance,2014,25,chronovo.com,3.7 M,1693%,50000,100.00%,Secure,254
https://www.inc.com/profile/maverick-media-ventures,3.1,Consumer Products & Services,2014,9,brightideas.co,3.1 M,1693%,50000,39.28%,Secure,255
https://www.inc.com/profile/kortx,10.5,Advertising & Marketing,2014,20,kortx.io,10.5 M,1686%,50000,34.47%,Not Secure,256
https://www.inc.com/profile/bawla-consulting,10.1,Human Resources,2014,2,bawlainc.com,10.1 M,1682%,NA,NA,Secure,257
https://www.inc.com/profile/pawstruck,8.8,Retail,2014,15,pawstruck.com,8.8 M,1677%,50000,37.95%,Secure,258
https://www.inc.com/profile/blue-raven-solar,58.8,Energy,2014,250,blueravensolar.com,58.8 M,1673%,50000,46.66%,Secure,259
https://www.inc.com/profile/woom-bikes-usa,7.2,Consumer Products & Services,2014,25,us.woombikes.com,7.2 M,1666%,NA,53.93%,Secure,260
https://www.inc.com/profile/mixt-solutions,3.7,Consumer Products & Services,2014,5,mixtsolutions.com,3.7 M,1662%,NA,NA,Secure,261
https://www.inc.com/profile/thrivepass,4.2,Health,2015,31,thrivepass.com,4.2 M,1654%,50000,17.10%,Secure,262
https://www.inc.com/profile/premier-health-solutions,8.5,Insurance,2012,29,premierhsllc.com,8.5 M,1653%,50000,NA,Not Secure,263
https://www.inc.com/profile/impact-analytics,4.7,Business Products & Services,2014,175,impactanalytics.co,4.7 M,1652%,50000,58.21%,Secure,264
https://www.inc.com/profile/hemper,4.5,Consumer Products & Services,2015,18,hemper.co,4.5 M,1651%,NA,58.14%,Secure,265
https://www.inc.com/profile/intermex,2.6,Travel & Hospitality,2015,18,intermextransportation.com,2.6 M,1650%,50000,NA,Secure,266
https://www.inc.com/profile/patientbond,2.2,IT System Development,2011,16,patientbond.com,2.2 M,1648%,50000,61.89%,Secure,267
https://www.inc.com/profile/ginn-group,71.6,Real Estate,2009,49,ginngrp.com,71.6 M,1636%,NA,NA,Not Secure,268
https://www.inc.com/profile/pantherx-rare,726.1,Health,2011,164,pantherxrare.com,726.1 M,1635%,NA,NA,Secure,269
https://www.inc.com/profile/factorial-digital,2.7,Advertising & Marketing,2015,6,factorialdigital.com,2.7 M,1627%,50000,0.44%,Secure,270
https://www.inc.com/profile/t-rex-solutions,259.4,Government Services,1999,231,trexsolutionsllc.com,259.4 M,1622%,50000,32.25%,Secure,271
https://www.inc.com/profile/infusemedia,8.6,Advertising & Marketing,2012,375,infusemedia.com,8.6 M,1609%,50000,9.31%,Secure,272
https://www.inc.com/profile/teachable,14,Software,2014,81,teachable.com,14 M,1606%,NA,8.96%,Secure,273
https://www.inc.com/profile/squadhelpcom,3,Business Products & Services,2011,NA,squadhelp.com,3 M,1601%,NA,48.40%,Secure,274
https://www.inc.com/profile/take2-consulting,18.4,IT Management,2014,NA,take2it.com,18.4 M,1600%,50000,57.61%,Not Secure,275
https://www.inc.com/profile/epion-health,4.1,Software,2011,20,epionhealth.com,4.1 M,1599%,NA,47.06%,Secure,276
https://www.inc.com/profile/gotcha-media-holdings,8.4,Logistics & Transportation,2009,81,ridegotcha.com,8.4 M,1572%,50000,33.93%,Secure,277
https://www.inc.com/profile/kyzen-consulting-services,5.5,Government Services,1999,22,kyzencs.com,5.5 M,1570%,50000,NA,Not Secure,278
https://www.inc.com/profile/checkedup,5.2,Health,2012,45,checkedup.com,5.2 M,1568%,50000,10.66%,Secure,279
https://www.inc.com/profile/cultivate-advisors,3.4,Business Products & Services,2013,32,cultivateadvisors.com,3.4 M,1558%,50000,19.42%,Secure,280
https://www.inc.com/profile/advisors-education,2.3,Education,2011,9,advisorseducation.com,2.3 M,1554%,NA,NA,Not Secure,281
https://www.inc.com/profile/recleim,40.9,Environmental Services,2012,323,recleim.com,40.9 M,1554%,50000,5.47%,Not Secure,282
https://www.inc.com/profile/maddox-industrial-transformer,13.7,Manufacturing,2015,23,maddoxtransformer.com,13.7 M,1553%,NA,13.02%,Not Secure,283
https://www.inc.com/profile/mako-medical-laboratories,93.9,Health,2014,502,makomedical.com,93.9 M,1549%,50000,46.86%,Secure,284
https://www.inc.com/profile/alert-media,4.9,Software,2013,73,alertmedia.com,4.9 M,1549%,50000,44.85%,Secure,285
https://www.inc.com/profile/southern-veterinary-partners,113.5,Health,2014,"1,500",southernvetpartnersllc.com,113.5 M,1545%,50000,72.37%,Secure,286
https://www.inc.com/profile/flexicrew-technical-services,2.7,Human Resources,2015,11,flexicrewtech.com,2.7 M,1541%,50000,NA,Not Secure,287
https://www.inc.com/profile/texas-beauty-labs,9.1,Manufacturing,2007,88,texasbeautylabs.com,9.1 M,1539%,50000,54.19%,Secure,288
https://www.inc.com/profile/scientistcom,97.4,Health,2007,NA,scientist.com,97.4 M,1522%,50000,20.43%,Secure,289
https://www.inc.com/profile/hennessey-consulting,2.6,Advertising & Marketing,2015,15,jasonhennessey.com,2.6 M,1522%,50000,NA,Secure,290
https://www.inc.com/profile/meleeo,6.1,Business Products & Services,2015,60,meleeo.com,6.1 M,1519%,NA,NA,Secure,291
https://www.inc.com/profile/sna-international,9.8,Government Services,2002,175,sna-intl.com,9.8 M,1518%,50000,35.78%,Secure,292
https://www.inc.com/profile/staymobile,20.8,Retail,2014,90,staymobile.com,20.8 M,1516%,50000,56.60%,Secure,293
https://www.inc.com/profile/TISSINI,3.6,Retail,2015,63,tissini.com,3.6 M,1516%,10240,100.00%,Secure,294
https://www.inc.com/profile/privateer-it,2.2,IT Management,2014,22,privateerit.com,2.2 M,1515%,50000,100.00%,Not Secure,295
https://www.inc.com/profile/discussio,6.3,Software,2012,44,discuss.io,6.3 M,1509%,50000,5.49%,Secure,296
https://www.inc.com/profile/dollar-fulfillment,9.1,Logistics & Transportation,2008,15,dollarfulfillment.com,9.1 M,1508%,50000,44.10%,Not Secure,297
https://www.inc.com/profile/domino-data-lab,11.8,Software,2013,102,dominodatalab.com,11.8 M,1506%,NA,44.60%,Secure,298
https://www.inc.com/profile/lyfe-marketing,3.2,Advertising & Marketing,2011,35,lyfemarketing.com,3.2 M,1501%,NA,83.23%,Secure,299
https://www.inc.com/profile/alivi,14.1,Health,2012,100,alivi.com,14.1 M,1496%,50000,33.17%,Secure,300
https://www.inc.com/profile/eetech-media,6.6,Media,2015,20,eetech.com,6.6 M,1493%,50000,90.41%,Secure,301
https://www.inc.com/profile/gravis-law,2.7,Consumer Products & Services,2014,46,gravislaw.com,2.7 M,1488%,50000,80.37%,Secure,302
https://www.inc.com/profile/cousins-logistics,47.1,Logistics & Transportation,2014,55,cousinslogistics.com,47.1 M,1487%,50000,28.21%,Not Secure,303
https://www.inc.com/profile/position2,65.2,Advertising & Marketing,2005,203,position2.com,65.2 M,1482%,50000,60.74%,Secure,304
https://www.inc.com/profile/bentobox-cms,4.4,Software,2013,80,getbento.com,4.4 M,1480%,NA,8.99%,Secure,305
https://www.inc.com/profile/symbol-health-solutions,7.7,Health,2012,60,symbolhealth.com,7.7 M,57%,50000,NA,Not Secure,306
https://www.inc.com/profile/symbol-health-solutions,7.7,Health,2012,60,symbolhealth.com,7.7 M,57%,NA,NA,Not Secure,4825
https://www.inc.com/profile/crisp-video-group,16.1,Advertising & Marketing,2012,36,crispvideo.com,16.1 M,1470%,50000,72.65%,Secure,307
https://www.inc.com/profile/sand-cloud,6.8,Retail,2014,19,sandcloud.com,6.8 M,1469%,NA,29.97%,Secure,308
https://www.inc.com/profile/wrapify,2.9,Advertising & Marketing,2015,NA,wrapify.com,2.9 M,1468%,NA,38.88%,Secure,309
https://www.inc.com/profile/iuvo-logistics,3.4,Logistics & Transportation,2012,23,iuvologistics.com,3.4 M,1467%,50000,100.00%,Not Secure,310
https://www.inc.com/profile/group-10-capital,5.8,Real Estate,2014,6,10llc.com,5.8 M,1464%,50000,NA,Not Secure,311
https://www.inc.com/profile/basemakers,3.2,Business Products & Services,2015,55,basemakers.com,3.2 M,1461%,50000,100.00%,Secure,312
https://www.inc.com/profile/tossware,5.3,Consumer Products & Services,2014,15,tossware.com,5.3 M,1458%,50000,18.51%,Secure,313
https://www.inc.com/profile/360ia,2,Software,2015,41,360ia.com,2 M,1455%,50000,21.08%,Secure,314
https://www.inc.com/profile/nextgen-leads,35.7,Advertising & Marketing,2014,NA,nextgenleads.com,35.7 M,1454%,50000,5.97%,Secure,315
https://www.inc.com/profile/coltoncooper,9.9,Logistics & Transportation,2015,11,digbytrans.com,9.9 M,1449%,50000,53.86%,Not Secure,316
https://www.inc.com/profile/handle,2.3,Health,2015,20,handleglobal.com,2.3 M,1448%,50000,100.00%,Secure,317
https://www.inc.com/profile/bestself-ventures,5.8,Consumer Products & Services,2015,10,bestself.co,5.8 M,1445%,NA,27.53%,Secure,318
https://www.inc.com/profile/tazkai,2.8,Education,2014,15,nrsng.com,2.8 M,1444%,NA,65.60%,Secure,319
https://www.inc.com/profile/cumulus-networks,25.1,Software,2010,179,cumulusnetworks.com,25.1 M,1438%,NA,60.51%,Secure,320
https://www.inc.com/profile/opploans,134.2,Financial Services,2012,308,opploans.com,34.2 M,1435%,NA,45.23%,Secure,321
https://www.inc.com/profile/common-thread-collective,5,Advertising & Marketing,2014,47,commonthreadco.com,5 M,1434%,50000,18.84%,Secure,322
https://www.inc.com/profile/cloudbeds,8.2,Software,2012,NA,cloudbeds.com,8.2 M,1426%,NA,8.66%,Secure,323
https://www.inc.com/profile/vested-metals-international,2.6,Manufacturing,2014,6,vestedmetals.net,2.6 M,1424%,50000,96.15%,Secure,324
https://www.inc.com/profile/platt-cheema-richmond-pllc,2.3,Real Estate,2015,14,pcrfirm.com,2.3 M,1423%,50000,100.00%,Not Secure,325
https://www.inc.com/profile/revelry,3.8,Retail,2009,10,shoprevelry.com,3.8 M,1423%,50000,44.65%,Secure,326
https://www.inc.com/profile/qos-networks,6.8,IT Management,2012,24,qosnet.com,6.8 M,1418%,50000,70.06%,Secure,327
https://www.inc.com/profile/koddi,27.3,Software,2013,101,koddi.com,27.3 M,1409%,NA,2.91%,Not Secure,328
https://www.inc.com/profile/change-media-group,9.7,Advertising & Marketing,2012,18,changemediagroup.com,9.7 M,1408%,50000,95.33%,Secure,329
https://www.inc.com/profile/bldg-25,2.9,Software,2015,25,bldg-25.com,2.9 M,1408%,50000,28.76%,Secure,330
https://www.inc.com/profile/dropoff,16.2,Logistics & Transportation,2014,NA,dropoff.com,16.2 M,1406%,50000,38.09%,Secure,331
https://www.inc.com/profile/modavate,2,Advertising & Marketing,2007,12,modavate.com,2 M,1405%,50000,NA,Secure,332
https://www.inc.com/profile/arcus-financial-intelligence,3.4,Financial Services,2013,54,arcusfi.com,3.4 M,1404%,50000,16.96%,Secure,333
https://www.inc.com/profile/digital-resource,4,Advertising & Marketing,2014,NA,yourdigitalresource.com,4 M,1400%,50000,60.40%,Secure,334
https://www.inc.com/profile/girikon,2.8,IT Management,2015,140,girikon.com,2.8 M,1398%,50000,27.94%,Secure,335
https://www.inc.com/profile/liberty-rent-guarantee,2.2,Real Estate,2014,12,libertyrent.com,2.2 M,1386%,50000,68.62%,Secure,336
https://www.inc.com/profile/inflowlogistics,3.7,Government Services,2014,41,inflow-ns.com,3.7 M,1385%,50000,49.33%,Secure,337
https://www.inc.com/profile/pymetrics,5.7,Software,2013,80,pymetrics.com,5.7 M,1380%,NA,14.97%,Not Secure,338
https://www.inc.com/profile/madewell-construction,6,Construction,2014,9,madewell-construction.com,6 M,1373%,NA,NA,Not Secure,339
https://www.inc.com/profile/power-target,2,Energy,2011,5,electricityrates.com,2 M,1359%,50000,90.40%,Secure,340
https://www.inc.com/profile/bidwise,2.2,Advertising & Marketing,2015,7,bidwise.com,2.2 M,1354%,NA,0.03%,Not Secure,341
https://www.inc.com/profile/wavicle-data-solutions,12.4,IT System Development,2013,171,wavicledata.com,12.4 M,1347%,50000,60.89%,Secure,342
https://www.inc.com/profile/red-seat-ventures,4.3,Media,2015,25,redseatventures.com,4.3 M,1344%,50000,40.92%,Not Secure,343
https://www.inc.com/profile/recommerce,33.8,Advertising & Marketing,2013,60,recommercebrands.com,33.8 M,1333%,50000,41.58%,Secure,344
https://www.inc.com/profile/design-pickle,7.2,Business Products & Services,2015,230,designpickle.com,7.2 M,1329%,NA,21.68%,Secure,345
https://www.inc.com/profile/hyperice,64.3,Consumer Products & Services,2010,21,hyperice.com,64.3 M,1328%,NA,56.92%,Secure,346
https://www.inc.com/profile/synfiny-advisors,2.7,Business Products & Services,2014,2,synfiny.com,2.7 M,1326%,50000,100.00%,Secure,347
https://www.inc.com/profile/mns1-express,29.1,Logistics & Transportation,2011,15,mns1express.com,29.1 M,1323%,NA,NA,Secure,348
https://www.inc.com/profile/tomboyx,10.4,Consumer Products & Services,2013,18,tomboyx.com,10.4 M,1317%,NA,34.92%,Secure,349
https://www.inc.com/profile/shoppad,2.3,Software,2012,19,theshoppad.com,2.3 M,1314%,NA,10.45%,Secure,350
https://www.inc.com/profile/carta,35.3,Financial Services,2012,400,carta.com,35.3 M,1302%,NA,18.54%,Secure,351
https://www.inc.com/profile/snacknation,24.2,Food & Beverage,2014,166,snacknation.com,24.2 M,1293%,NA,83.11%,Secure,352
https://www.inc.com/profile/staffing-as-a-mission,5.7,Business Products & Services,2014,15,staffingmission.com,5.7 M,1291%,50000,4.05%,Not Secure,353
https://www.inc.com/profile/azure-knowledge,19.7,Business Products & Services,2010,185,azureknowledge.com,19.7 M,1288%,50000,7.08%,Not Secure,354
https://www.inc.com/profile/element78-partners,2.9,Financial Services,2015,16,e78advisors.com,2.9 M,1283%,50000,100.00%,Secure,355
https://www.inc.com/profile/invibe-labs,2.3,Business Products & Services,2013,8,invibe.co,2.3 M,1282%,50000,NA,Secure,356
https://www.inc.com/profile/simplenexus,8,Software,2014,100,simplenexus.com,8 M,1279%,NA,7.08%,Secure,357
https://www.inc.com/profile/the-language-group,8.1,Business Products & Services,1999,27,thelanguagegroup.com,8.1 M,1279%,50000,9.26%,Secure,358
https://www.inc.com/profile/green-bits,5.9,Software,2014,80,greenbits.com,5.9 M,1276%,NA,5.29%,Secure,359
https://www.inc.com/profile/m2m-in-motion,2.1,Software,2013,17,m2minmotion.com,2.1 M,1271%,NA,7.31%,Secure,360
https://www.inc.com/profile/adficient,5.9,Advertising & Marketing,2009,3,adficient.com,5.9 M,1265%,50000,7.34%,Secure,361
https://www.inc.com/profile/raddish-kids,8.8,Consumer Products & Services,2014,17,raddishkids.com,8.8 M,1255%,50000,41.56%,Secure,362
